sentence,label
[CLS] user_59 [SEP] movie_48 movie_32 movie_43 movie_51 [SEP] 3.0 3.0 4.0 [MASK],4.0
[CLS] user_56 [SEP] movie_87 movie_20 movie_14 movie_87 [SEP] 3.0 3.0 5.0 [MASK],3.0
[CLS] user_24 [SEP] movie_9 movie_7 movie_13 movie_9 [SEP] 5.0 4.0 4.0 [MASK],5.0
[CLS] user_30 [SEP] movie_11 movie_129 movie_85 movie_31 [SEP] 2.5 4.5 3.0 [MASK],2.0
[CLS] user_54 [SEP] movie_30 movie_56 movie_12 movie_29 [SEP] 3.5 3.0 3.5 [MASK],3.0
[CLS] user_49 [SEP] movie_32 movie_6 movie_57 movie_6 [SEP] 5.0 4.0 2.0 [MASK],4.0
[CLS] user_76 [SEP] movie_63 movie_12 movie_167 movie_3 [SEP] 4.0 4.0 3.0 [MASK],4.0
[CLS] user_50 [SEP] movie_66 movie_8 movie_23 movie_58 [SEP] 3.5 2.0 4.0 [MASK],3.0
[CLS] user_2 [SEP] movie_7 movie_22 movie_6 movie_14 [SEP] 5.0 3.0 3.0 [MASK],5.0
[CLS] user_50 [SEP] movie_117 movie_1 movie_94 movie_20 [SEP] 2.0 2.0 2.5 [MASK],3.0
[CLS] user_76 [SEP] movie_6 movie_13 movie_51 movie_63 [SEP] 5.0 5.0 4.0 [MASK],4.0
[CLS] user_27 [SEP] movie_22 movie_85 movie_6 movie_1 [SEP] 4.5 4.0 4.0 [MASK],4.5
[CLS] user_39 [SEP] movie_20 movie_1 movie_22 movie_88 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_55 [SEP] movie_2 movie_148 movie_17 movie_5 [SEP] 3.0 3.0 3.5 [MASK],4.5
[CLS] user_11 [SEP] movie_63 movie_22 movie_50 movie_33 [SEP] 2.5 3.5 3.5 [MASK],3.5
[CLS] user_2 [SEP] movie_2 movie_43 movie_44 movie_1 [SEP] 5.0 3.0 3.0 [MASK],3.0
[CLS] user_68 [SEP] movie_7 movie_115 movie_50 movie_21 [SEP] 5.0 5.0 3.0 [MASK],4.0
[CLS] user_73 [SEP] movie_27 movie_8 movie_19 movie_6 [SEP] 4.0 3.0 3.0 [MASK],3.0
[CLS] user_63 [SEP] movie_7 movie_46 movie_15 movie_46 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_25 [SEP] movie_40 movie_17 movie_56 movie_1 [SEP] 2.5 5.0 1.5 [MASK],3.5
[CLS] user_56 [SEP] movie_57 movie_4 movie_87 movie_7 [SEP] 3.0 3.0 3.0 [MASK],5.0
[CLS] user_10 [SEP] movie_108 movie_87 movie_110 movie_87 [SEP] 5.0 4.0 5.0 [MASK],4.0
[CLS] user_37 [SEP] movie_6 movie_73 movie_59 movie_38 [SEP] 4.5 4.0 3.0 [MASK],2.0
[CLS] user_30 [SEP] movie_118 movie_44 movie_32 movie_23 [SEP] 2.5 3.0 3.0 [MASK],4.0
[CLS] user_65 [SEP] movie_105 movie_65 movie_83 movie_81 [SEP] 4.0 3.0 1.0 [MASK],1.0
[CLS] user_29 [SEP] movie_86 movie_2 movie_23 movie_17 [SEP] 3.0 3.0 4.0 [MASK],4.0
[CLS] user_22 [SEP] movie_122 movie_121 movie_111 movie_38 [SEP] 1.0 4.0 2.0 [MASK],3.0
[CLS] user_18 [SEP] movie_63 movie_10 movie_11 movie_32 [SEP] 3.0 3.5 3.0 [MASK],4.5
[CLS] user_56 [SEP] movie_94 movie_61 movie_32 movie_14 [SEP] 3.0 5.0 4.0 [MASK],5.0
[CLS] user_62 [SEP] movie_79 movie_55 movie_36 movie_25 [SEP] 2.5 4.5 5.0 [MASK],3.0
[CLS] user_4 [SEP] movie_73 movie_79 movie_57 movie_62 [SEP] 4.0 3.0 1.0 [MASK],4.0
[CLS] user_33 [SEP] movie_78 movie_38 movie_17 movie_18 [SEP] 3.0 1.0 4.0 [MASK],1.0
[CLS] user_65 [SEP] movie_32 movie_75 movie_119 movie_101 [SEP] 5.0 5.0 4.0 [MASK],3.0
[CLS] user_75 [SEP] movie_95 movie_46 movie_15 movie_37 [SEP] 3.5 4.0 5.0 [MASK],3.5
[CLS] user_16 [SEP] movie_63 movie_19 movie_61 movie_69 [SEP] 5.0 4.0 4.0 [MASK],4.0
[CLS] user_61 [SEP] movie_65 movie_32 movie_46 movie_119 [SEP] 3.0 4.0 4.0 [MASK],2.0
[CLS] user_36 [SEP] movie_31 movie_58 movie_29 movie_29 [SEP] 5.0 4.0 4.0 [MASK],4.0
[CLS] user_30 [SEP] movie_60 movie_24 movie_133 movie_90 [SEP] 1.5 4.0 1.5 [MASK],2.0
[CLS] user_65 [SEP] movie_22 movie_101 movie_83 movie_50 [SEP] 4.0 3.0 1.0 [MASK],4.0
[CLS] user_62 [SEP] movie_104 movie_9 movie_55 movie_2 [SEP] 4.0 5.0 4.5 [MASK],3.5
[CLS] user_6 [SEP] movie_61 movie_10 movie_23 movie_11 [SEP] 4.0 3.5 4.0 [MASK],2.5
[CLS] user_73 [SEP] movie_83 movie_27 movie_14 movie_94 [SEP] 2.0 4.0 3.0 [MASK],4.0
[CLS] user_28 [SEP] movie_64 movie_59 movie_31 movie_1 [SEP] 4.0 3.0 4.0 [MASK],3.0
[CLS] user_50 [SEP] movie_94 movie_95 movie_20 movie_141 [SEP] 2.5 1.5 3.0 [MASK],2.5
[CLS] user_3 [SEP] movie_11 movie_56 movie_29 movie_11 [SEP] 3.5 3.5 3.5 [MASK],3.5
[CLS] user_25 [SEP] movie_55 movie_22 movie_56 movie_30 [SEP] 5.0 2.5 1.5 [MASK],5.0
[CLS] user_7 [SEP] movie_61 movie_1 movie_45 movie_13 [SEP] 5.0 1.0 4.0 [MASK],4.0
[CLS] user_39 [SEP] movie_73 movie_60 movie_20 movie_1 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_53 [SEP] movie_6 movie_3 movie_46 movie_4 [SEP] 4.0 5.0 5.0 [MASK],5.0
[CLS] user_32 [SEP] movie_30 movie_7 movie_33 movie_33 [SEP] 5.0 3.0 2.0 [MASK],2.0
[CLS] user_69 [SEP] movie_14 movie_20 movie_24 movie_63 [SEP] 3.0 3.0 3.0 [MASK],5.0
[CLS] user_52 [SEP] movie_47 movie_15 movie_114 movie_118 [SEP] 3.0 4.0 3.0 [MASK],4.0
[CLS] user_2 [SEP] movie_15 movie_58 movie_29 movie_32 [SEP] 5.0 3.0 4.0 [MASK],5.0
[CLS] user_15 [SEP] movie_35 movie_74 movie_15 movie_3 [SEP] 3.5 3.5 3.5 [MASK],3.5
[CLS] user_35 [SEP] movie_50 movie_85 movie_1 movie_117 [SEP] 3.0 2.0 4.0 [MASK],3.0
[CLS] user_23 [SEP] movie_1 movie_86 movie_51 movie_12 [SEP] 5.0 4.0 4.0 [MASK],4.0
[CLS] user_69 [SEP] movie_14 movie_22 movie_73 movie_22 [SEP] 3.0 3.0 4.0 [MASK],3.0
[CLS] user_50 [SEP] movie_36 movie_95 movie_29 movie_112 [SEP] 3.5 1.5 4.0 [MASK],3.0
[CLS] user_38 [SEP] movie_95 movie_48 movie_23 movie_76 [SEP] 1.0 5.0 4.0 [MASK],3.0
[CLS] user_19 [SEP] movie_87 movie_19 movie_33 movie_48 [SEP] 1.5 1.0 1.0 [MASK],2.0
[CLS] user_17 [SEP] movie_4 movie_20 movie_6 movie_118 [SEP] 5.0 5.0 5.0 [MASK],3.0
[CLS] user_28 [SEP] movie_59 movie_29 movie_87 movie_64 [SEP] 3.0 4.0 4.0 [MASK],4.0
[CLS] user_67 [SEP] movie_94 movie_28 movie_5 movie_94 [SEP] 3.0 2.5 4.0 [MASK],3.0
[CLS] user_65 [SEP] movie_59 movie_21 movie_11 movie_120 [SEP] 5.0 3.0 4.0 [MASK],3.0
[CLS] user_20 [SEP] movie_23 movie_50 movie_15 movie_76 [SEP] 5.0 5.0 5.0 [MASK],3.0
[CLS] user_30 [SEP] movie_64 movie_29 movie_133 movie_79 [SEP] 2.5 5.0 1.5 [MASK],2.0
[CLS] user_74 [SEP] movie_128 movie_17 movie_48 movie_94 [SEP] 4.0 4.0 5.0 [MASK],3.0
[CLS] user_35 [SEP] movie_11 movie_19 movie_117 movie_1 [SEP] 3.0 3.0 3.0 [MASK],4.0
[CLS] user_37 [SEP] movie_38 movie_6 movie_40 movie_28 [SEP] 2.0 4.5 4.0 [MASK],4.0
[CLS] user_74 [SEP] movie_101 movie_21 movie_94 movie_17 [SEP] 4.0 5.0 3.0 [MASK],4.0
[CLS] user_38 [SEP] movie_4 movie_90 movie_24 movie_90 [SEP] 3.0 3.0 2.0 [MASK],3.0
[CLS] user_45 [SEP] movie_68 movie_54 movie_32 movie_44 [SEP] 3.5 2.5 4.0 [MASK],2.0
[CLS] user_28 [SEP] movie_83 movie_37 movie_79 movie_88 [SEP] 4.0 3.5 4.0 [MASK],3.0
[CLS] user_65 [SEP] movie_119 movie_19 movie_157 movie_119 [SEP] 4.0 2.0 4.0 [MASK],4.0
[CLS] user_6 [SEP] movie_93 movie_61 movie_5 movie_35 [SEP] 0.5 4.0 3.5 [MASK],5.0
[CLS] user_58 [SEP] movie_58 movie_48 movie_111 movie_17 [SEP] 3.0 4.0 3.0 [MASK],4.0
[CLS] user_29 [SEP] movie_1 movie_34 movie_117 movie_117 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_69 [SEP] movie_6 movie_14 movie_23 movie_21 [SEP] 3.0 3.0 4.0 [MASK],4.0
[CLS] user_66 [SEP] movie_20 movie_110 movie_1 movie_37 [SEP] 3.0 2.0 3.0 [MASK],4.0
[CLS] user_65 [SEP] movie_19 movie_104 movie_162 movie_27 [SEP] 2.0 4.0 4.0 [MASK],4.0
[CLS] user_59 [SEP] movie_4 movie_34 movie_29 movie_7 [SEP] 4.0 4.0 4.0 [MASK],2.5
[CLS] user_4 [SEP] movie_75 movie_80 movie_17 movie_74 [SEP] 2.0 4.0 3.0 [MASK],4.0
[CLS] user_56 [SEP] movie_15 movie_73 movie_75 movie_23 [SEP] 5.0 5.0 4.0 [MASK],5.0
[CLS] user_10 [SEP] movie_32 movie_21 movie_37 movie_23 [SEP] 5.0 5.0 3.0 [MASK],5.0
[CLS] user_40 [SEP] movie_98 movie_107 movie_39 movie_98 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_63 [SEP] movie_46 movie_23 movie_63 movie_4 [SEP] 4.0 5.0 3.0 [MASK],3.0
[CLS] user_51 [SEP] movie_32 movie_129 movie_144 movie_15 [SEP] 5.0 3.0 3.0 [MASK],5.0
[CLS] user_62 [SEP] movie_30 movie_48 movie_73 movie_31 [SEP] 5.0 1.0 4.0 [MASK],5.0
[CLS] user_77 [SEP] movie_35 movie_111 movie_168 movie_15 [SEP] 4.0 3.0 3.0 [MASK],4.0
[CLS] user_48 [SEP] movie_6 movie_10 movie_31 movie_10 [SEP] 3.0 4.0 3.5 [MASK],4.0
[CLS] user_61 [SEP] movie_143 movie_51 movie_15 movie_85 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_28 [SEP] movie_79 movie_8 movie_87 movie_34 [SEP] 4.0 3.0 4.0 [MASK],3.5
[CLS] user_65 [SEP] movie_157 movie_8 movie_104 movie_109 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_1 [SEP] movie_2 movie_20 movie_5 movie_17 [SEP] 2.5 2.0 4.0 [MASK],4.0
[CLS] user_4 [SEP] movie_57 movie_17 movie_22 movie_7 [SEP] 1.0 3.0 4.0 [MASK],1.0
[CLS] user_48 [SEP] movie_18 movie_23 movie_32 movie_11 [SEP] 3.0 4.0 4.5 [MASK],2.0
[CLS] user_53 [SEP] movie_85 movie_4 movie_46 movie_117 [SEP] 4.0 5.0 5.0 [MASK],4.0
[CLS] user_23 [SEP] movie_28 movie_15 movie_32 movie_86 [SEP] 4.0 5.0 5.0 [MASK],4.0
[CLS] user_3 [SEP] movie_34 movie_65 movie_55 movie_23 [SEP] 4.0 3.5 5.0 [MASK],4.5
[CLS] user_11 [SEP] movie_46 movie_50 movie_33 movie_19 [SEP] 3.5 3.5 3.5 [MASK],2.5
[CLS] user_43 [SEP] movie_33 movie_63 movie_27 movie_23 [SEP] 5.0 4.0 5.0 [MASK],4.0
[CLS] user_72 [SEP] movie_28 movie_56 movie_50 movie_23 [SEP] 4.0 5.0 5.0 [MASK],5.0
[CLS] user_56 [SEP] movie_23 movie_75 movie_10 movie_13 [SEP] 5.0 4.0 3.0 [MASK],3.0
[CLS] user_21 [SEP] movie_30 movie_110 movie_15 movie_4 [SEP] 5.0 4.0 5.0 [MASK],5.0
[CLS] user_52 [SEP] movie_118 movie_44 movie_63 movie_114 [SEP] 4.0 4.0 5.0 [MASK],3.0
[CLS] user_69 [SEP] movie_14 movie_23 movie_21 movie_17 [SEP] 3.0 4.0 4.0 [MASK],5.0
[CLS] user_72 [SEP] movie_138 movie_9 movie_56 movie_9 [SEP] 4.0 3.0 5.0 [MASK],3.0
[CLS] user_39 [SEP] movie_17 movie_6 movie_73 movie_60 [SEP] 4.0 5.0 3.0 [MASK],3.0
[CLS] user_75 [SEP] movie_22 movie_37 movie_40 movie_15 [SEP] 4.0 3.5 4.5 [MASK],5.0
[CLS] user_40 [SEP] movie_23 movie_98 movie_27 movie_33 [SEP] 5.0 5.0 5.0 [MASK],3.0
[CLS] user_48 [SEP] movie_20 movie_5 movie_94 movie_117 [SEP] 3.5 3.5 2.5 [MASK],2.5
[CLS] user_32 [SEP] movie_30 movie_24 movie_28 movie_30 [SEP] 5.0 3.0 5.0 [MASK],5.0
[CLS] user_7 [SEP] movie_10 movie_14 movie_15 movie_104 [SEP] 3.0 3.0 5.0 [MASK],4.0
[CLS] user_27 [SEP] movie_59 movie_20 movie_40 movie_23 [SEP] 5.0 3.5 4.5 [MASK],4.5
[CLS] user_37 [SEP] movie_14 movie_29 movie_4 movie_6 [SEP] 1.0 4.0 3.0 [MASK],4.5
[CLS] user_45 [SEP] movie_30 movie_33 movie_21 movie_125 [SEP] 4.0 3.0 4.0 [MASK],3.0
[CLS] user_59 [SEP] movie_34 movie_48 movie_25 movie_25 [SEP] 4.0 3.0 1.0 [MASK],1.0
[CLS] user_53 [SEP] movie_90 movie_6 movie_114 movie_46 [SEP] 3.0 4.0 4.0 [MASK],5.0
[CLS] user_62 [SEP] movie_129 movie_99 movie_54 movie_107 [SEP] 2.0 3.0 4.5 [MASK],3.5
[CLS] user_16 [SEP] movie_63 movie_69 movie_80 movie_80 [SEP] 5.0 4.0 3.0 [MASK],3.0
[CLS] user_4 [SEP] movie_51 movie_69 movie_2 movie_22 [SEP] 4.0 2.0 4.0 [MASK],4.0
[CLS] user_1 [SEP] movie_5 movie_35 movie_32 movie_12 [SEP] 4.0 4.0 3.0 [MASK],4.5
[CLS] user_7 [SEP] movie_101 movie_10 movie_13 movie_99 [SEP] 4.0 3.0 4.0 [MASK],4.0
[CLS] user_72 [SEP] movie_15 movie_23 movie_56 movie_28 [SEP] 5.0 5.0 5.0 [MASK],4.0
[CLS] user_52 [SEP] movie_10 movie_85 movie_114 movie_85 [SEP] 3.0 5.0 3.0 [MASK],5.0
[CLS] user_45 [SEP] movie_29 movie_105 movie_40 movie_15 [SEP] 4.0 3.0 3.0 [MASK],5.0
[CLS] user_3 [SEP] movie_65 movie_4 movie_42 movie_22 [SEP] 3.5 4.0 3.0 [MASK],3.0
[CLS] user_21 [SEP] movie_15 movie_13 movie_48 movie_29 [SEP] 5.0 5.0 3.0 [MASK],4.0
[CLS] user_60 [SEP] movie_86 movie_52 movie_80 movie_14 [SEP] 4.0 2.0 4.0 [MASK],3.0
[CLS] user_15 [SEP] movie_33 movie_97 movie_74 movie_11 [SEP] 3.5 1.0 3.5 [MASK],2.5
[CLS] user_29 [SEP] movie_34 movie_6 movie_28 movie_105 [SEP] 4.0 4.0 1.0 [MASK],4.0
[CLS] user_54 [SEP] movie_48 movie_65 movie_31 movie_20 [SEP] 3.0 3.5 3.5 [MASK],3.5
[CLS] user_6 [SEP] movie_42 movie_22 movie_13 movie_92 [SEP] 2.0 3.0 4.0 [MASK],2.5
[CLS] user_71 [SEP] movie_22 movie_34 movie_39 movie_33 [SEP] 3.0 2.5 5.0 [MASK],3.5
[CLS] user_13 [SEP] movie_32 movie_4 movie_35 movie_27 [SEP] 4.0 4.0 3.0 [MASK],5.0
[CLS] user_55 [SEP] movie_59 movie_42 movie_2 movie_2 [SEP] 3.0 1.5 3.0 [MASK],3.0
[CLS] user_67 [SEP] movie_20 movie_94 movie_99 movie_33 [SEP] 1.5 3.0 4.0 [MASK],2.5
[CLS] user_30 [SEP] movie_60 movie_80 movie_13 movie_118 [SEP] 1.5 2.0 4.0 [MASK],2.5
[CLS] user_52 [SEP] movie_14 movie_20 movie_114 movie_14 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_30 [SEP] movie_134 movie_64 movie_6 movie_64 [SEP] 2.0 2.5 5.0 [MASK],2.5
[CLS] user_34 [SEP] movie_34 movie_39 movie_1 movie_11 [SEP] 4.0 4.0 2.0 [MASK],0.5
[CLS] user_29 [SEP] movie_1 movie_105 movie_126 movie_32 [SEP] 4.0 4.0 2.0 [MASK],5.0
[CLS] user_50 [SEP] movie_29 movie_67 movie_94 movie_29 [SEP] 4.0 3.0 2.5 [MASK],4.0
[CLS] user_28 [SEP] movie_34 movie_8 movie_83 movie_11 [SEP] 3.5 3.0 4.0 [MASK],3.5
[CLS] user_69 [SEP] movie_1 movie_24 movie_86 movie_86 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_76 [SEP] movie_12 movie_3 movie_99 movie_70 [SEP] 4.0 4.0 3.0 [MASK],2.0
[CLS] user_50 [SEP] movie_29 movie_117 movie_141 movie_39 [SEP] 4.0 2.0 2.5 [MASK],3.0
[CLS] user_4 [SEP] movie_69 movie_24 movie_20 movie_17 [SEP] 2.0 5.0 3.0 [MASK],3.0
[CLS] user_60 [SEP] movie_11 movie_34 movie_61 movie_39 [SEP] 4.0 5.0 3.0 [MASK],4.0
[CLS] user_73 [SEP] movie_94 movie_27 movie_30 movie_15 [SEP] 4.0 4.0 4.5 [MASK],5.0
[CLS] user_58 [SEP] movie_123 movie_34 movie_47 movie_22 [SEP] 4.0 4.0 3.0 [MASK],4.0
[CLS] user_40 [SEP] movie_7 movie_107 movie_39 movie_7 [SEP] 4.0 5.0 5.0 [MASK],4.0
[CLS] user_34 [SEP] movie_1 movie_20 movie_42 movie_60 [SEP] 2.0 1.5 3.0 [MASK],3.0
[CLS] user_14 [SEP] movie_63 movie_17 movie_14 movie_63 [SEP] 4.0 3.5 1.0 [MASK],4.0
[CLS] user_63 [SEP] movie_48 movie_63 movie_23 movie_19 [SEP] 4.0 3.0 5.0 [MASK],3.0
[CLS] user_19 [SEP] movie_8 movie_20 movie_60 movie_60 [SEP] 3.0 2.0 2.5 [MASK],2.5
[CLS] user_26 [SEP] movie_37 movie_40 movie_33 movie_37 [SEP] 3.0 4.0 4.0 [MASK],3.0
[CLS] user_56 [SEP] movie_14 movie_13 movie_4 movie_6 [SEP] 5.0 3.0 3.0 [MASK],4.0
[CLS] user_73 [SEP] movie_8 movie_33 movie_104 movie_14 [SEP] 3.0 3.0 5.0 [MASK],3.0
[CLS] user_2 [SEP] movie_44 movie_3 movie_5 movie_6 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_1 [SEP] movie_27 movie_5 movie_31 movie_20 [SEP] 3.0 4.0 3.0 [MASK],2.0
[CLS] user_65 [SEP] movie_59 movie_32 movie_123 movie_105 [SEP] 5.0 5.0 3.0 [MASK],4.0
[CLS] user_58 [SEP] movie_111 movie_48 movie_22 movie_109 [SEP] 3.0 4.0 4.0 [MASK],3.0
[CLS] user_12 [SEP] movie_106 movie_40 movie_46 movie_11 [SEP] 3.5 4.5 0.5 [MASK],3.0
[CLS] user_63 [SEP] movie_4 movie_15 movie_46 movie_63 [SEP] 3.0 4.0 4.0 [MASK],3.0
[CLS] user_11 [SEP] movie_46 movie_22 movie_63 movie_14 [SEP] 3.5 3.5 2.5 [MASK],3.5
[CLS] user_54 [SEP] movie_65 movie_29 movie_20 movie_17 [SEP] 3.5 3.0 3.5 [MASK],2.5
[CLS] user_11 [SEP] movie_33 movie_46 movie_50 movie_50 [SEP] 3.5 3.5 3.5 [MASK],3.5
[CLS] user_10 [SEP] movie_87 movie_108 movie_86 movie_58 [SEP] 4.0 5.0 4.0 [MASK],4.0
[CLS] user_45 [SEP] movie_20 movie_29 movie_15 movie_14 [SEP] 4.0 4.0 5.0 [MASK],4.0
[CLS] user_2 [SEP] movie_43 movie_3 movie_49 movie_47 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_4 [SEP] movie_57 movie_30 movie_2 movie_75 [SEP] 1.0 5.0 4.0 [MASK],2.0
[CLS] user_46 [SEP] movie_112 movie_61 movie_36 movie_127 [SEP] 1.5 3.5 3.0 [MASK],2.0
[CLS] user_57 [SEP] movie_44 movie_20 movie_115 movie_11 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_19 [SEP] movie_22 movie_11 movie_60 movie_42 [SEP] 3.0 3.0 2.5 [MASK],2.5
[CLS] user_59 [SEP] movie_34 movie_4 movie_48 movie_48 [SEP] 4.0 4.0 3.0 [MASK],3.0
[CLS] user_51 [SEP] movie_48 movie_32 movie_7 movie_63 [SEP] 2.5 5.0 5.0 [MASK],2.0
[CLS] user_75 [SEP] movie_6 movie_4 movie_13 movie_6 [SEP] 5.0 4.5 4.5 [MASK],5.0
[CLS] user_31 [SEP] movie_33 movie_94 movie_15 movie_137 [SEP] 3.0 5.0 5.0 [MASK],3.0
[CLS] user_19 [SEP] movie_42 movie_90 movie_33 movie_11 [SEP] 2.5 3.0 1.0 [MASK],3.0
[CLS] user_50 [SEP] movie_39 movie_37 movie_23 movie_36 [SEP] 3.0 3.0 4.0 [MASK],3.5
[CLS] user_77 [SEP] movie_47 movie_94 movie_168 movie_47 [SEP] 4.0 1.0 3.0 [MASK],4.0
[CLS] user_64 [SEP] movie_15 movie_22 movie_20 movie_6 [SEP] 5.0 4.5 4.0 [MASK],4.5
[CLS] user_15 [SEP] movie_4 movie_33 movie_35 movie_104 [SEP] 3.5 3.5 3.5 [MASK],3.5
[CLS] user_8 [SEP] movie_23 movie_33 movie_11 movie_33 [SEP] 3.5 3.0 3.0 [MASK],3.0
[CLS] user_67 [SEP] movie_15 movie_23 movie_20 movie_17 [SEP] 4.5 4.5 1.5 [MASK],3.5
[CLS] user_33 [SEP] movie_19 movie_78 movie_48 movie_43 [SEP] 2.0 3.0 3.0 [MASK],5.0
[CLS] user_12 [SEP] movie_63 movie_40 movie_106 movie_48 [SEP] 4.0 4.5 3.5 [MASK],3.5
[CLS] user_14 [SEP] movie_27 movie_17 movie_14 movie_37 [SEP] 4.0 3.5 1.0 [MASK],4.0
[CLS] user_15 [SEP] movie_74 movie_3 movie_11 movie_33 [SEP] 3.5 3.5 2.5 [MASK],3.5
[CLS] user_67 [SEP] movie_25 movie_33 movie_99 movie_25 [SEP] 3.5 2.5 4.0 [MASK],3.5
[CLS] user_7 [SEP] movie_10 movie_100 movie_6 movie_1 [SEP] 3.0 3.0 4.0 [MASK],1.0
[CLS] user_55 [SEP] movie_73 movie_78 movie_71 movie_37 [SEP] 4.5 3.0 3.0 [MASK],3.0
[CLS] user_68 [SEP] movie_115 movie_50 movie_107 movie_7 [SEP] 5.0 3.0 5.0 [MASK],5.0
[CLS] user_55 [SEP] movie_59 movie_64 movie_21 movie_17 [SEP] 3.0 2.0 3.0 [MASK],3.5
[CLS] user_45 [SEP] movie_21 movie_44 movie_105 movie_51 [SEP] 4.0 2.0 3.0 [MASK],4.0
[CLS] user_68 [SEP] movie_73 movie_13 movie_23 movie_13 [SEP] 5.0 4.0 5.0 [MASK],4.0
[CLS] user_48 [SEP] movie_23 movie_1 movie_4 movie_20 [SEP] 4.0 1.5 2.5 [MASK],3.5
[CLS] user_38 [SEP] movie_2 movie_48 movie_24 movie_23 [SEP] 2.0 5.0 2.0 [MASK],4.0
[CLS] user_31 [SEP] movie_15 movie_23 movie_107 movie_22 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_1 [SEP] movie_10 movie_40 movie_30 movie_22 [SEP] 3.0 5.0 5.0 [MASK],2.5
[CLS] user_15 [SEP] movie_4 movie_3 movie_97 movie_15 [SEP] 3.5 3.5 1.0 [MASK],3.5
[CLS] user_18 [SEP] movie_11 movie_33 movie_32 movie_68 [SEP] 3.0 3.0 4.5 [MASK],3.0
[CLS] user_75 [SEP] movie_1 movie_6 movie_35 movie_1 [SEP] 4.5 5.0 4.0 [MASK],4.5
[CLS] user_32 [SEP] movie_30 movie_15 movie_55 movie_55 [SEP] 5.0 3.0 5.0 [MASK],5.0
[CLS] user_14 [SEP] movie_13 movie_14 movie_27 movie_73 [SEP] 0.5 1.0 4.0 [MASK],3.5
[CLS] user_2 [SEP] movie_15 movie_14 movie_49 movie_3 [SEP] 5.0 5.0 3.0 [MASK],3.0
[CLS] user_76 [SEP] movie_23 movie_51 movie_63 movie_99 [SEP] 5.0 4.0 4.0 [MASK],3.0
[CLS] user_59 [SEP] movie_30 movie_23 movie_7 movie_43 [SEP] 4.0 5.0 2.5 [MASK],4.0
[CLS] user_58 [SEP] movie_15 movie_34 movie_20 movie_15 [SEP] 5.0 4.0 5.0 [MASK],5.0
[CLS] user_6 [SEP] movie_11 movie_22 movie_42 movie_13 [SEP] 2.5 3.0 2.0 [MASK],4.0
[CLS] user_10 [SEP] movie_13 movie_49 movie_32 movie_13 [SEP] 4.0 3.0 5.0 [MASK],4.0
[CLS] user_36 [SEP] movie_23 movie_29 movie_1 movie_1 [SEP] 5.0 4.0 4.0 [MASK],4.0
[CLS] user_48 [SEP] movie_30 movie_6 movie_10 movie_31 [SEP] 4.0 3.0 4.0 [MASK],3.5
[CLS] user_61 [SEP] movie_85 movie_50 movie_65 movie_9 [SEP] 4.0 4.0 3.0 [MASK],4.0
[CLS] user_64 [SEP] movie_48 movie_23 movie_40 movie_20 [SEP] 4.0 4.5 4.5 [MASK],4.0
[CLS] user_29 [SEP] movie_58 movie_34 movie_48 movie_58 [SEP] 3.0 4.0 4.0 [MASK],3.0
[CLS] user_19 [SEP] movie_87 movie_11 movie_60 movie_8 [SEP] 1.5 3.0 2.5 [MASK],3.0
[CLS] user_49 [SEP] movie_17 movie_25 movie_87 movie_119 [SEP] 5.0 1.0 5.0 [MASK],3.0
[CLS] user_42 [SEP] movie_12 movie_22 movie_118 movie_17 [SEP] 3.0 4.0 1.0 [MASK],3.0
[CLS] user_77 [SEP] movie_40 movie_94 movie_4 movie_40 [SEP] 3.0 1.0 3.0 [MASK],3.0
[CLS] user_21 [SEP] movie_67 movie_112 movie_20 movie_56 [SEP] 5.0 4.0 5.0 [MASK],4.0
[CLS] user_9 [SEP] movie_4 movie_61 movie_20 movie_14 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_39 [SEP] movie_20 movie_73 movie_6 movie_73 [SEP] 3.0 3.0 5.0 [MASK],3.0
[CLS] user_28 [SEP] movie_25 movie_59 movie_88 movie_79 [SEP] 3.0 3.0 3.0 [MASK],4.0
[CLS] user_29 [SEP] movie_9 movie_11 movie_105 movie_34 [SEP] 3.0 3.0 4.0 [MASK],4.0
[CLS] user_18 [SEP] movie_63 movie_10 movie_13 movie_35 [SEP] 3.0 3.5 4.0 [MASK],3.0
[CLS] user_18 [SEP] movie_19 movie_40 movie_13 movie_38 [SEP] 1.5 1.5 4.0 [MASK],2.5
[CLS] user_61 [SEP] movie_1 movie_50 movie_154 movie_32 [SEP] 3.0 4.0 4.0 [MASK],4.0
