itemId,title,category,description,option1,option2,option3
B005D7BC4I,"Realeather Crafts Deerskin Lace, 0.125-Inch Wide 50-feet Spool, Black",Arts_Crafts_and_Sewing,"['Nothing feels better and is more reliable than deerskin, which is why this soft textured lace is preferred for jewelry and leather product crafts. Cut from North American whitetail deer hides, our leather lace is lightweight yet strong; flexible, yet offers enough stretch for workability which makes it the perfect choice for your jewelry or crafting needs. Our deerskin lace can be tapered to a very fine point for beading, it braids easily and is commonly used for fine finished garments, smaller projects, jewelry and home decor items. Both 1/8 inch and 3/16 inch widths are available in 2 yard hanks and on 50 foot spools.<Available colors include: black, chocolate, saddle tan, buckskin, gold, red, Fuchsia, turquoise, dark turquoise, purple, white, Cadet blue, charcoal. Deerskin is a natural product, colored with Vegetable dye. Due to this process, the colors may differ slightly from batch to batch. <Br><br>note: all the leathers used in our lace production have been tested and meet, or exceed, all CPSC and CA Prop 65 standards.']","['This package contains fifty feet of 1/8 inch deerskin lace', 'Available in a variety of colors: each sold separately', 'Made in United States', '<span>\n        <a href=https://www.amazon.com/gp/sign-in.html?ie=UTF8&ref=&email=&redirectASIN=B005D7BC4I&disableCorpSignUp=&path=%2Fgp%2Fcoupon%2Fc%2APK6CRT5BVH6KFA2KWAJZXU70VKG&redirectProtocol=&mode=&useRedirectOnSuccess=1>Clip this coupon</a> to save 5% on this product when you buy from Amazon.com. \n        \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/APK6CRT5BVH6K&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>', '<span class=""a-size-base a-color-secondary"">\n                Offered in multiple widths \n            </span>', '<span class=""a-size-base a-color-secondary"">\n                Wide variety of colors offered\n            </span>', '<span class=""a-size-base a-color-secondary"">\n                Common uses include beading, braiding, finished garments, jewelry, and home decor items\n            </span>']",Realeather,7082
B005DH8X8G,Washi Origami- Set of 30 Designs,"Arts_Crafts_and_Sewing, Craft_Supplies, Craft_Supplies, Adhesives, Arts_and_Crafts_Tape",['Aitoh-Origami Paper: Assorted Colors. Amazingly simple and incredibly beautiful. Create exquisite paper decorations! This package contains 360 3x3 inch origami sheets in thirty different designs (twelve of each design). Non-toxic. Imported.'],['Aitoh-Origami Paper: Assorted Colors. Amazingly simple and incredibly beautiful'],Aitoh,91
B005DNMOTY,Wrights 230008091B Bondex Iron-On Patches 5&quot;X7&quot; 2/Pkg-Beige,Arts_Crafts_and_Sewing,"['The Wright Products Iron-On Mending Fabric is your perfect fix for ripped jeans, jackets and shirts and more. Buy now!']","['Each pack contains 2 Bondex Iron-On Patches', 'Each patch measure approximately 5""X7""', 'Pre-heat garment area, position patch (shiney side down) and press with ironGlitter Designer', 'Extend the life of your favorite clothes. Save money', 'Decorate by cutting patch into cool shapes and designs']",Wright Products,9254
B005DNOQ3G,Wrights BDX230-008.45 Bondex Iron-On Patches 5&quot;X7&quot; 2/Pkg-Light Grey,Arts_Crafts_and_Sewing,"['Bondex iron on patches are washable and dry cleanable. Just follow the simple instructions, and your garment will be as good as new! read complete instructions and cautions before use. 5 inch x 7 inch light grey 2Pc- 100Percent cotton']","['Bondex iron on patch 5x 7light grey 2Pc', 'Bondex iron on patches are washable and dry cleanable', 'Just follow the simple instructions, and your garment will be as good as new', 'Read complete instructions and cautions before use', '5x 7light grey 2Pc- 100Percent Cotton']",Wright Products,837
B005DS6QSY,Fun Express - 300 - Snowflake Stickers - 3 Assorted Rolls Scrapbook Crafts,Arts_Crafts_and_Sewing,"['Ideal for decorating greeting card envelopes or gift wrap, these snowflake snickers will turn any project into a winter wonderland. Hand em out at a classroom Christmas party for extra holiday fun. (100 stickers per roll, 6 rolls per unit) 1 1/2""']","['Christmas Snowflake Rolls of Stickers Assortment', 'Ideal for decorating greeting card envelopes or gift wrap, these snowflake snickers will turn any project into a winter wonderland.', 'Hand em out at a classroom Christmas party for extra holiday fun.', '100 stickers per roll, 3 rolls per unit', 'Measures: 1 1/2""']",Fun Express,2637
B005E1XVUG,"Creative Ideas Solid 3/8-Inch Grosgrain Ribbon, 50-Yard, White",Arts_Crafts_and_Sewing,"[""Creative Ideas is a manufacturer and Importer of high quality ribbons and gift packaging materials. Our grosgrain ribbon lines consists of high quality polyester ribbon. These grosgrain ribbons come in a wide range of colors and sizes. These ribbed patterned grosgrain ribbons are easy to work with and strong. Grosgrain ribbon is used for a broad variety of projects such as Children's Hair Bows, Cheerleader bows, gift wrapping, fashion accessories, scrapbooking and much more.""]","['3/8-Inch Wide Ribbon by 50 Yards', '100% Polyester', 'Available in 30 Different Colors and 4 Different Sizes', 'Creative Ideas Item Number GRO0308-029, White', 'Ideal for Hair Bows, Crafts, Giftwrapping, Fashion Accessories and Scrapbooking']",Creative Ideas,5305
B005E1S5HK,"Creative Ideas Solid Grosgrain Ribbon, 1-1/2-Inch by 50-Yard, Black",Arts_Crafts_and_Sewing,"[""Creative Ideas is a manufacturer and importer of high quality ribbons and gift packaging materials. Our grosgrain ribbon consists of high quality polyester material. These grosgrain ribbons come in a wide range of colors and sizes. These ribbed patterned grosgrain ribbons are easy to work with and strong. Grosgrain ribbon is used for a broad variety of projects such as Children's Hair bows, Cheerleader bows, gift wrapping, fashion accessories, scrapbooking and much more.""]","['1 1/2 -Inch Wide by 50 Yards', '100% Polyester', 'Available in 30 different colors and 4 different sizes', 'Creative Ideas Item Number GRO1102-030, Black', 'Ideal for Hair Bows, Crafts, Giftwrapping, Fashion Accessories, and Scrapbooking.']",Creative Ideas,4981
B005E2X2OA,"Creative Ideas Solid Grosgrain Ribbon, 1-1/2-Inch by 50-Yard, White",Arts_Crafts_and_Sewing,"[""Creative Ideas is a manufacturer and importer of high quality ribbons and gift packaging materials. Our grosgrain ribbon consists of high quality polyester material. These grosgrain ribbons come in a wide range of colors and sizes. These ribbed patterned grosgrain ribbons are easy to work with and strong. Grosgrain ribbon is used for a broad variety of projects such as Children's Hair bows, Cheerleader bows, gift wrapping, fashion accessories, scrapbooking and much more.""]","['1 1/2 -Inch Wide by 50 Yards', '100% Polyester', 'Available in 30 different colors and 4 different sizes', 'Creative Ideas Item Number GRO1102-029, White', 'Ideal for Hair Bows, Crafts, Giftwrapping, Fashion Accessories, and Scrapbooking.']",Creative Ideas,8868
B005EG033Y,"Flexcut Beginner Palm &amp; Knife Set, All-Purpose Cutting Knife and Detail Knife Included, with 2 Palm Tools (KN600)",Arts_Crafts_and_Sewing,"['This Beginner Palm and Knife set from Flexcut features their  most  popular palm tools and knives in one convenient and  economical set. It includes an all purpose Cutting Knife  plus a Detail Knife for close work and fine details. The  two palm tools, a sweep gouge and a V tool, offer great  cutting control and are perfect for small projects such as  caricatures, walking sticks, and tableware. Both the knife  and palm handles are ergonomically shaped and made of ash  wood. The blades have flexible shafts for control and are  made of razor sharp high carbon steel.']","['Set includes 4 of the most popular Flexcut carving tools', '1 Cutting Knife and 1 Detail Knife along with 1 Sweep gouge and 1 V tool', 'Free Tool Roll offer included with purchase of set', 'Razor-sharp hard carbon steel blade is ready to use right out of the package', 'Made in the USA']",Flexcut Tool,4091
B005F58VJC,"Nymo Bobbin, Sand Ash -Size B","Arts_Crafts_and_Sewing, Beading_and_Jewelry_Making, Beading_Supplies, Beading_Cords_and_Threads","[""A floss-like thread, Nymo 'B' is perfect for seed bead weaving using size 11 seed beads or smaller""]","['Sold on a 72 yard Bobbin', 'Made of Nylon', 'Made in the USA']",Nymo,7039
B005F6S0BU,Cox 3389 Creative Color Wheel-,Arts_Crafts_and_Sewing,"['Creative color wheel-9.25"". this item belongs to craft supplies, arts-and-crafts-supplies. This item is manufactured in United States.']","['Creative color wheel-9.25 inch', 'This item Belongs to craft supplies, arts-and-crafts-supplies', 'This item is manufactured in United States']",COX,5278
B005FLK16M,"Hygloss Products Bright Colored Paper Crowns- Red, Yellow, Blue, Green Assortment, 24",Arts_Crafts_and_Sewing,"['', '<b>Hygloss Products Bright Colored Paper Crowns</b> are tons of fun for kids and adults alike. These brightly colored cardstock blank paper crowns encourage kids to use their imagination to decorate their very own paper crown. Paper crowns are great for parties or a fun diy kids craft project on a rainy day. Teachers love using these small paper crowns to bring lessons alive in their classroom. Paper crowns for children are also great for costumes so that kids can show off their beautiful creations. Kids love wearing these around and being king or queen for the day! Get your Hygloss Bright Colored Paper Crowns and let the fun begin!']","['FUN DIY FOR KIDS: Kids can decorate paper crowns to make their very own creation. Decorate with paint, glue, sequins, pompoms, stickers, and more!', 'PERFECT PAPER BIRTHDAY CROWNS: These paper crows are tons of fun for kids to decorate and wear at birthday parties or any fun party for kids.', 'GREAT PROPS FOR THE CLASSROOM: Teachers can utilize these paper crowns for kids in their classrooms to bring lessons alive and encourage creativity!', 'PERSONALIZED COSTUME ACCESSORIES: Kids can add their own personal flair to their costumes by decorating these bright colored paper crowns.', 'INCLUDES 24 PRE-CUT CARDSTOCK CROWNS: 4 assorted colors: Red paper crowns, yellow paper crowns, green paper crowns, and blue paper crowns.']","Hygloss Products, Inc",7487
B005FM6XF4,"Ad-Tech Permanent Crafter's Tape, 0.31 by 315-Inch, 4 Per Package",Arts_Crafts_and_Sewing,"['Glue runner permanent 4Pk .31X8. 75yd each 35yds total. This product is manufactured in Taiwan. Product belongs to arts, crafts and sewing.']","['This product is manufactured in Taiwan', ""Crafter's tape"", '31 inches x 8.75 yard - 4 rolls']",Ad Tech,78
B005FYGBOA,"FlowerBeads(TM) 5D DIY Diamond Painting Kits Rhinestone Crystals Diamond Dotz Kits Arts, Crafts &amp; Diamond Painting Cross Stitch","Arts_Crafts_and_Sewing, Painting, Paint-By-Number_Kits, Adults'_Paint-By-Number_Kits","['<P>Decorate your home or office with high quality posters. Shark Infested Poster Art Print Poster - 24x36 is that perfect piece that matches your style, interests, and budget.']","['Specification: DIY Work Needed,Not Finished Paintings. Finish it by Yourself.', 'Material: Sparking Cyrstal Resin Rhinestone Diamond,Environmental Canvas,Tweezers,Plates.(Notice: Frame is not included.2cm-3cm Spaces for painting framed)', 'Canvas Size S: 30x30cm Canvas Size M:40x40cm Canvas Size L: 50x50cm', 'Function: Luxury Art Paintings For Interior Decoration,Perfect to Decorate Your Living Room,Bedroom,Workmanship,Simple And Generous,Can Fully Show Personal Style', 'Features: All Family Members Can Work Together to Finish Painting, Happy Family Reunion Time', '<span>\n        Save 5% each on Qualifying items offered by FlowerBeads when you purchase 1 or more. \n        Enter code 7HYRNWDA at checkout. \n        \n        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/A23SQXZ1RB4M92&quot;,&quot;height&quot;:&quot;600&quot;}"">\n            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  \n            Here\'s how\n            <i class=""a-icon a-icon-popover""></i></a>\n        </span>\n        (restrictions apply)\n        \n    </span>']",FlowerBeads,1295
B005G01IOG,"Creative Ideas Solid Grosgrain Ribbon, 1-1/2-Inch by 50-Yard, Red",Arts_Crafts_and_Sewing,"[""Creative Ideas is a manufacturer and importer of high quality ribbons and gift packaging materials. Our grosgrain ribbon consists of high quality polyester material. These grosgrain ribbons come in a wide range of colors and sizes. These ribbed patterned grosgrain ribbons are easy to work with and strong. Grosgrain ribbon is used for a broad variety of projects such as Children's Hair bows, Cheerleader bows, gift wrapping, fashion accessories, scrapbooking and much more.""]","['1 1/2 -Inch Wide by 50 Yards', '100% Polyester', 'Available in 30 different colors and 4 different sizes', 'Creative Ideas Item Number GRO1102-250, Red', 'Ideal for Hair Bows, Crafts, Giftwrapping, Fashion Accessories, and Scrapbooking.']",Creative Ideas,5608
B005GXPOCK,Brother Project Runway CS5055PRW Electric Sewing Machine - 50 Built-In Stitches - Automatic Threading,Arts_Crafts_and_Sewing,"['CS5055PRW Features: -Built-in accessory storage. -Built-in light. -Carrying handle. -Light weight. -Needle threader. -Built-in thread cutter. Dimensions: Overall Height - Top to Bottom: -11.65"". Overall Width - Side to Side: -16.26"". Overall Depth - Front to Back: -7"".', '<div class=""aplus""> <div class=""two-third-col""> <div class=""leftImage""><img src=""https://images-na.ssl-images-amazon.com/images/G/01/Brother/logo2PE500.jpg"" alt=""logo"" height=""49"" width=""600""></div> <div class=""break""> </div> <h4> Brother Project Runway CS5055PRW 50-Stitch Computerized Sewing Machine </h4>', 'Create high-end fashions at an affordable price, with this incredibly easy to learn and use, exclusive Brother Project Runway computerized sewing machine. The CS5055PRW offers complete couture-level solutions to help you leverage your sense of style into one-of-a-kind, runway-ready fashions! Experience easy, reliable threading of both top and bottom threads; virtually effortless sewing on a wide range of fabrics, and the ability to add professional quality buttonholes, zippers, decorative top stitching and neat, overcasting edges to your favorite creations. The CS5055PRW includes 50 built-in stitches that cover a wide range of utility, decorative, heirloom and quilting stitch functions, and your entire selection of built-in stitches is printed on the front your machine, for easy reference. Simply select your desired stitch on the informative LCD display screen and adjust the stitch to your specific needs. And for truly custom results, choose from the 5 one step buttonhole styles that are actually custom-sized to fit your specific buttons! Includes 6 specialty sewing feet, complete bilingual English and Spanish instruction manual, and a 25-year limited warranty.', '<ul class=""a-unordered-list a-vertical""><li><span class=""a-list-item"">50 Built-in stitches and 5 one-step buttonholes   A</span></li><li><span class=""a-list-item"">dvanced needle threading system7</span></li><li><span class=""a-list-item""> Included accessory feet</span></li></ul>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/sota/632e9ca4-0f0a-4715-b47c-5d74f9606642._CR0,0,220,220_PT0_SX220__.jpg"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/sota/cc2fe833-a15e-4cbf-98e9-6a637b6b35db._CR0,0,220,220_PT0_SX220__.jpg"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/sota/98e3e6fc-3029-48c0-8fd2-2f91f9e32888._CR0,0,220,220_PT0_SX220__.jpg"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/sota/e9300688-31f6-4f55-b226-4e263e4b0584._CR0,0,220,220_PT0_SX220__.jpg"">']","['Brother Project Runway model delivers couture-level, consistent stitch quality', '50 stitches  customize in style with built-in clothing, decorative, heirloom and quilting stitches. Free Arm for Sewing Cuffs and Sleeves.Maximum Sewing Speed (Stitches Per Minute) 850', 'Includes complete designer sewing and finishing solutions, with 6 specialty feet, accompanying stitches, and specialty needles. Enjoy designer features for blind hems, zippers, overcasting edges, sewing on buttons, knits and stretch fabrics, twin needle top stitching, and more', 'Professional, elegant buttonholes  5 one-step buttonholes automatically sized to fit your specific buttons, for truly custom results', 'Reliable, easy threading of both top thread and bobbin  for consistent, high quality stitching. Please note: this machine is recommended for use in countries that do not support 120V AC, even if a voltage adapter is in use', '50 Built-in stitches and 5 one-step buttonholes   A', 'dvanced needle threading system7', 'Included accessory feet']",Brother,3247
